344,AOife OcoNnor,mUnStEr BaRbEll,F,1060,14-03-1993,false
345,deIrdRe coNnOlLY,ulster sTRENGth cLub,M,993,27-11-2003,false
346,dEiRDre bRennaN,CORK STreNgTh and cONdITIONINg,M,1096,04-05-1993,false
347,lEah ConnoLLy,waTeRForD POWeRlIftIng,F,1046,23-10-1985,false
348,GRAiNnE HeAlY,gaLwAy citY pOWeR,F,596,28-09-1992,false
349,DeirDrE Ward,lIMeRick POWerlIFTiNG,F,555,02-04-1996,false
350,DeIrDRe LArkiN,gAlwaY cIty POwer,F,1288,09-08-2000,false
351,TaDhG OcOnNOr,cArLoW IroN clUb,F,1317,21-02-2006,false
352,fIONa cONNoLLY,CARlOW IROn CluB,F,482,04-09-2002,false
353,keElan orOuRkE,KERry StRenGth UnIt,M,851,06-10-1983,false
354,rOry lynch,SOuTHsidE sTReNGth,F,710,17-05-1998,false
355,eMma hogan,gaLWaY IRon lEAGue,M,916,19-09-1998,true
356,EOGHan OSULLIvAN,WeXFoRd WEIgHt cLub,F,918,15-01-2002,false
357,jAmes oDOnnell,lIMeRicK POWeRLIftinG,F,633,14-10-1990,true
358,LiAM MURpHy,WaTERfoRd pOweRLiftinG,F,915,25-12-1980,false
359,shaNe bYrne,dublIN MetRO poWER,F,757,24-03-1996,false
360,orlaith keaNE,leInStEr powerhOuse,F,1052,15-12-1998,false
361,dARRaGH bARrEtT,DUblin meTRO powEr,M,992,08-02-1992,false
362,CiLlian foLey,WEXforD WeIgHT CluB,M,862,07-11-1999,false
363,EDEl hEALy,wAterforD pOwERLIFtING,F,965,30-01-1992,false
364,eiMeAr LYnCH,nOrthsIDe POWeR gym,F,1086,26-04-2001,false
365,deIRdre orOurke,COrK streNgtH ANd CONDITIOniNG,F,1035,02-01-2001,false
366,LEah orourKE,CONNaCht poWerLIftINg,F,752,20-06-1997,false
367,AiNE OShEa,WATerford POwERlIFTing,M,1229,20-04-1985,false
368,siun COrCorAN,lImERick pOwErLIftinG,M,829,02-06-1985,false
369,AoifE LaRkin,donEGAl pOwERLifTIng,F,1223,09-09-1984,false
370,elleN GORMAN,DublIN CiTy LIfTiNg,F,703,22-08-1987,false
371,EoGhan fInN,LImEriCk poWerLIFtinG,M,1351,28-09-2005,false
372,ROry OBrIEn,CArLOW Iron clUb,M,784,10-06-1990,false
373,RoiSIn quiNN,KerrY sTreNGtH unit,F,1000,22-11-1988,true
374,RORY OCoNnor,galwAy iron lEAGue,F,1361,25-08-1994,true
375,LIam kAVaNaGH,keRrY StreNgTH uNIT,F,1142,19-10-2006,false
376,colm kAvaNagh,dUBLIn meTRO pOWEr,M,933,02-02-1994,true
377,CIlLiaN hanley,cORK bArBeLL aSsoCIATIOn,M,1090,21-11-1987,false
378,LaurA reiLLy,cONNachT POwERLIfting,M,985,28-06-1980,false
379,oIsIn quINn,WaTERForD poWErlIFtIng,M,1073,05-10-1989,true
380,aoife CAsey,SOuthsIDe STREngTH,M,991,06-12-2005,false
381,emMA odoNnElL,KErRY sTrEngTH uNIT,F,971,16-03-1983,false
382,aOifE Walsh,gaLway IRon leAgUE,M,1187,11-09-1998,false
383,OrNA HIGGiNs,KeRRy stRengtH uNIT,M,1087,12-10-1983,false
384,IDe bARRETt,galwaY city poWeR,F,1350,22-12-1984,false
385,ainE RYAn,UlSteR sTrEngTH cLUB,F,1241,24-05-2007,true
386,EogHan rOCHe,KeRry sTREngTh uNit,F,782,07-09-1987,false
387,OIsin DOYlE,NoRTHSIDE power Gym,F,519,30-07-1999,false
388,feARGhAL lENehan,cARlow iRON CLuB,F,1308,29-02-1992,false
389,JAmES ByrnE,norThsIde PoWer gyM,F,1051,07-12-1991,true
390,COnOr dunNe,southSiDE strENGTh,F,737,13-08-2007,false
391,EdEL HoGan,duBLIn city LIFTIng,M,1252,14-12-1980,false
392,aINe RYan,UlSTEr StRengTH cLuB,M,1017,07-02-1984,false
393,GraINne ROCHE,BELfast IrON WORks,F,1058,06-04-2006,false
394,ornA CaRROLl,wexfOrd wEIGhT CLUb,F,629,05-09-2007,false
395,rOIsiN Roche,NortHSide poWEr gyM,M,794,29-09-2006,false
396,TaDHG OsHea,galwAy CIty pOwER,F,1325,19-11-2001,false
397,CONoR GaLLaGHeR,CaRLOw iron ClUB,M,1057,10-05-1999,false
398,LIAM waLSH,Cork STRENGth and condiTiOniNg,M,615,20-02-1992,true
399,DaRRaGH lyNcH,CORk strEnGth AnD COnditIOninG,F,1032,23-02-1987,false
400,tADhG oConNoR,BeLfaST IRON woRks,F,1185,01-06-1981,false
401,SiNeaD KeLly,dUblin CiTY liftING,F,553,26-11-1990,true
402,FeARGhAL KeLlEher,waTeRFoRD POWERlIFtiNg,M,915,30-01-1998,false
403,emMa gALLaGHEr,BElFAsT irOn wOrkS,F,994,15-06-2003,true
404,tOMAs ODoNNEll,Cork BArBeLL AssoCiATion,M,1072,13-06-1988,false
405,CIaN WArD,GAlway iroN lEague,M,730,01-04-1980,false
406,IDE rafTEr,CONnAcht poWerlIfTiNG,F,1230,07-12-1981,true
407,EllEn orouRKE,wexfORd wEiGht cLUb,F,1196,12-12-1995,false
408,TaDHG KElLEhEr,waTeRfOrd powERlIfTinG,M,500,12-09-2003,false
409,ElLEN muRpHy,CaRLOw IrON clUb,M,1027,15-11-1986,false
410,kEvIn MCcarthy,dUBlin BArBEll clUb,M,1254,27-12-2001,false
411,sIun dUNnE,ULster strENGtH cluB,M,716,01-09-1989,false
412,CIan HogAn,SoUTHsIDE STREnGth,M,943,06-06-1988,true
413,lIAM wHElaN,WexFoRd WEiGHt CluB,M,928,08-10-1983,false
414,pADrAIG pOwER,nOrthSIDe PoWeR GYM,F,1282,30-04-2007,false
415,miCHEAl cOrCORan,cORK StrENGTH aND cOnDItiOniNg,F,1062,03-06-1989,false
416,Mary rEilLy,kErry sTreNgth uNiT,F,963,14-09-1999,false
417,KEeLAN ryan,DonEgal PoWERliFtIng,M,605,28-04-1992,true
418,dArraGH oDONnELL,GAlWAY cIty PoWEr,F,1272,27-03-2006,false
419,shaNE RocHe,WAtErForD POwERLIfTiNG,F,1398,12-12-2005,false
420,rORy cOrCoRAN,MuNStER barBelL,F,520,15-10-2006,false
421,IDE larKIN,CaRLOW iroN CLUb,M,1075,20-08-1994,true
422,dEcLaN murrAy,GALwaY IroN LeAgue,F,875,10-03-1986,true
423,padrAIg FiNn,cArLoW iRon CLub,F,893,18-11-2003,false
424,taDhg MccaRthY,CaRloW irON Club,M,1207,30-06-2003,true
425,kEElan CougHlAn,WaTERFORD PowErlIftING,M,475,20-04-2005,false
426,lIaM FitzGerALd,ulstEr StRenGtH CluB,F,1024,15-08-1984,true
427,lEAH ReillY,COrk BarBELl assocIATioN,M,523,01-11-2006,true
428,LEAh kavANAGH,doNegal POwERLiFtINg,F,922,28-02-1997,false
429,eDEL OrOURKE,cArloW IRon CLUB,F,804,03-06-1999,false
430,MiChEAL KeLLEheR,muNSTeR barbell,F,504,28-03-1992,false
431,KeVin HogaN,DOneGAl PoWErlIFtiNG,F,514,04-05-1984,true
432,micheAl gaLlAgHer,dubliN CIty lIfTInG,F,747,14-06-1985,false
433,AInE KavANagh,weXForD weIght cLuB,F,637,11-07-1999,false
434,oiSIn BYrnE,NoRThsidE powEr gYm,M,598,06-12-1992,false
435,aIne WaRD,NoRThsiDE powER GyM,M,990,02-12-1994,true
436,pADraIG KellY,liMErICK powERLiftINg,M,628,28-05-1995,false
437,grAiNne QUinn,DUblin cITY lIFTING,F,1308,28-11-1993,true
438,miCheAL WalsH,KerrY sTreNgTh UnIT,F,736,23-02-2007,false
439,SAOirse OConNor,SOUTHSIDe streNGtH,M,710,13-04-1993,true
440,JaMes OROuRke,wEXforD weIght ClUB,M,1130,27-02-2007,false
441,SIUn fItzgERALd,corK streNGTh anD cOnDitIONInG,F,1009,30-03-1981,false
442,seAN rEilLy,duBliN mETro Power,M,807,09-12-1987,true
443,OrLaITh cArROlL,leInSter POWerhOUsE,M,1083,16-06-1988,false
444,aiNe carroll,liMeRICk PowerLIfTinG,M,546,12-06-2003,false
445,EOGHAN byRnE,DUBLIN METRo POweR,F,536,12-01-1995,false
446,TadhG pOweR,GALwAY city POWEr,M,788,10-04-2007,false
447,eiMEAr bYrne,duBLIn metRo poWeR,F,571,23-04-1991,false
448,nIaMh whelan,norThSIDE poWEr Gym,F,1176,09-12-1987,false
449,LiaM ReILLy,DuBlin CItY LiftinG,F,1192,09-10-2006,false
450,AoIfE rafTER,GalWay iRoN lEague,F,1183,30-09-1990,true
451,LAURa waRD,SOUTHside sTRENgTH,F,1205,25-07-1983,true
452,cLOdAgh FiNn,ULSter STrenGtH ClUb,M,1371,24-03-2005,false
453,LIaM fOLey,Cork bARbeLL aSSoCIATion,M,1141,13-06-2002,false
454,sean noLan,keRRy sTrENgtH UNIT,M,599,23-03-1995,false
455,SInEAd coNNOLLy,WATERfOrD pOWeRliFtInG,M,1317,26-04-1994,false
456,AINE ODonnell,gALwAY iron LeAGue,M,1092,04-06-1987,false
457,mAEve byrNe,cORK barbELl assOcIaTIOn,M,1111,14-02-1998,false
458,DEClAN LenehaN,CoRk BaRBeLL ASsOCIATioN,F,1255,09-11-1993,false
459,AlAn cORcorAN,SOuthsIDe stRengTh,F,837,19-11-1990,false
460,rORy FOley,wAteRford powERLIfTIng,M,1274,24-01-1996,false
461,sean FITzgERALD,lEINSTER pOwerhOuSE,F,698,24-10-2006,false
462,Ide fiNN,lImericK poWeRLiftiNg,F,791,18-02-2003,false
463,SiObHan rochE,wexFoRd WEiGHt ClUb,F,1192,23-01-1980,false
464,tADHG WALSh,keRRY STrENGth unit,F,486,29-10-1982,false
465,SIoBhan RyAN,LEInSter POweRhoUSE,M,1312,10-12-1996,false
466,EllEn finn,NOrthSIDe powER GYm,F,668,15-01-1987,false
467,CLOdaGH lYnch,DuBLiN cITY LiFTiNG,M,490,29-04-1988,false
468,Tomas odONnelL,ULsTer stRength CLuB,M,1236,01-09-1980,false
469,padraIg GAlLAGHer,wexfOrd wEIgHT ClUb,F,1294,28-01-1980,false
470,OiSIN Hayes,WeXfOrD wEigHT cLub,M,621,30-10-1988,false
471,cloDaGh KAvANagh,dublIN BARbelL CLUb,M,1058,26-06-1999,false
472,EDeL finn,KErry sTreNgtH unIT,M,861,06-06-1989,false
473,MARy rAFtEr,Dublin baRbEll cLuB,M,798,22-07-2004,false
474,IdE WalSH,LiMEricK POWerLiFTing,F,1165,15-07-1988,false
475,LEAH WarD,WATeRFoRD PoWERLiftInG,M,718,05-08-2006,false
476,AINe kELly,SOUTHSIDe stReNgth,M,914,25-01-1993,false
477,SIUN hOGAn,duBLiN City lIFTing,M,1378,01-09-1996,false
478,OrnA odonNElL,WAteRfOrD PoweRliFTinG,M,1201,11-04-1995,false
479,SAoIrSe KeaNE,cork StrEngth AnD CoNDItIoNING,F,951,09-02-1999,false
480,jaMEs ODonneLl,duBliN CItY liftIng,M,1350,17-10-1980,false
481,kEVIN WaRD,KErrY STreNgtH Unit,M,709,30-03-1991,false
482,edEL KEaNe,GAlWay CIty pOWEr,M,930,22-02-1985,false
483,sInead DUNnE,limerIcK PoweRLIfTIng,M,893,23-12-1988,true
484,cIlliaN gORMan,dUbliN CITY LIftinG,M,1310,30-04-1988,false
485,bRendan CoUghlAn,cORk bARBELL ASSociatIon,M,1143,11-03-1983,true
486,CONor kELLy,BeLfAst IrON wORKs,F,657,22-05-1982,false
487,oRNA murPHy,doNEGAl pOWerLIfTInG,F,581,15-11-1996,false
488,KEvIn KAvAnAGh,WEXFORD wEiGhT clUb,M,789,15-10-1981,false
489,LAURa rAFTeR,muNstEr BaRBelL,M,746,30-12-1992,true
490,ROISIN WArD,cOnNachT POWeRLifTInG,F,1383,13-07-1994,false
491,PaTriCk MccartHY,noRThsIDe PoWEr gym,F,1262,14-02-1991,false
492,rorY MccArtHY,CArlOW IRon ClUb,F,772,02-07-2002,false
493,decLan DOylE,cORK BArBelL aSSoCIaTiOn,F,650,04-03-1980,true
494,LiaM galLAgHER,duBLiN CITY LiFTinG,M,750,19-06-1986,false
495,edeL osULlIvaN,ulsTeR StrENgtH club,F,1337,24-04-1980,false
496,Tomas oBRIeN,SOuTHSiDe StrENGTh,F,1329,27-06-1996,false
497,lAUrA ryAN,doNeGAl POwerliFTInG,F,976,12-01-2006,false
498,oISiN lyNCH,WEXfoRD WEiGHt clUb,F,1256,12-10-1996,false
499,ROrY NolAN,Cork stRENGtH aND ConDitiONiNg,M,1185,14-07-1998,false
500,DarRAGh KeLlEHER,COrK baRbEll AssOCiaTIon,M,874,14-05-1990,false
501,NiamH oDONNElL,LeInStER PoWErhoUse,M,1044,23-03-2002,false
502,ainE hAyEs,galWay CItY PoWer,M,499,10-03-1997,false
503,rONAN gAllaGheR,sOuThSidE StreNGtH,M,1053,21-05-1980,false
504,MaEVE BaRRETt,lEiNsTEr PowerHouSE,M,1199,25-07-1981,true
505,cOnOR KeAnE,NorTHside POwer GyM,M,581,17-10-1989,true
506,kEeLAn RYAN,noRThSiDe PoWER GYM,M,861,11-02-1989,false
507,Colm ORouRKe,KERrY streNGTh UNiT,F,1242,20-02-1989,true
508,SiUn bRENnaN,carloW iRoN cluB,F,1314,03-09-2003,false
509,MAeVe oSuLlIVAn,LeInStEr poWErhouSe,F,987,28-11-1997,false
510,DarRaGh gOrman,GaLwaY IrON lEague,F,1170,17-02-2000,false
511,eoGHAN barrETT,bELfasT irON woRKS,F,1267,12-10-1997,true
512,GRaiNNe GorMan,DOnEgaL pOwERLifTiNg,F,853,11-02-1988,true
513,orLaITH COnnOlly,BElfAsT iroN wORks,F,1150,03-02-1986,false
514,edEL hayes,wEXFORd WeigHt cLUB,M,808,04-04-1989,false
515,SeaN KElly,GAlWAy City powER,F,696,30-06-1991,false
516,DArrAgh POWEr,galWaY cIty pOWeR,M,1059,10-04-1981,false
517,AiNE odOnnell,SOUThsiDe streNgtH,F,866,29-03-2002,false
518,FIona oShea,dUBlIN CITY lifTIng,F,1386,26-01-1997,false
519,EMMA doyle,caRLow IroN Club,F,1146,29-04-2007,true
520,sINeAd nolAN,DUBlIn city LiFting,F,1005,08-05-1995,false
521,FeaRgHAL doYlE,cORK StrENGTH aND CONditionIng,M,893,29-03-1983,false
522,sAOiRSe molLOy,bELfasT IRon WOrKs,F,1273,16-12-1994,false
523,MaeVe orourke,DONegal pOweRLiFtInG,M,784,14-03-1983,false
524,CIAn murpHy,Cork bARbelL aSsOcIAtION,M,870,16-01-1982,false
525,SIuN MUrPHY,WAtERFORD pOWERLIFtIng,M,849,06-10-1999,false
526,dEirdRE MuRraY,dublin MeTrO pOWer,M,826,22-10-1991,true
527,KEvIn rAfter,doneGAL poWErlIFting,M,575,21-06-2003,false
528,DeIrdre haYeS,MuNSTer BARBeLl,M,646,02-07-1993,false
529,tOMaS heALY,CoRK bArBEll asSoCIatION,M,537,04-07-1989,false
530,JAMEs ODONneLL,dUBlin bARbEll cluB,F,904,06-09-1980,true
531,Rory mCgRaTH,GALWaY CITy pOwer,F,554,21-03-2002,false
532,feARGHAL KellEHer,DubLin CitY lIFtiNg,F,1388,08-09-1981,false
533,sean BYrNe,gALwAY City poWeR,M,624,25-12-1990,false
534,oRLaItH waLsH,wexfOrD WEIght CLub,M,783,07-03-1981,false
535,ORNA hAnLEy,uLster StrengTh CLUB,F,1290,21-07-1980,false
536,paTrIcK ReIlLY,ulStEr StRENgtH ClUB,F,724,22-01-1988,true
537,kevin FInN,uLsTEr STReNgth CLub,M,606,18-04-1998,false
538,AOIfe cOUGHLAn,wExFoRD WEIGhT cluB,M,923,03-03-1996,false
539,CiLlIAN mcGRath,soutHSIDE STRenGTH,F,817,16-06-2000,false
540,taDhg coRcoRaN,NORThsIDE PoWER gYM,F,1211,29-04-2004,false
541,oRnA MURpHy,dublIN bARbElL ClUB,F,1398,30-10-2002,false
542,pAtRICK KEane,liMeRIck pOWeRLIfting,M,662,26-02-1986,false
543,TOmas mcCartHy,duBLIN BaRbEll Club,M,984,24-01-1987,false
544,oisIn dUnNe,CoRK barBell ASsOCIAtION,F,1249,08-01-2002,false
545,DaRraGh kELleher,duBlIN Metro poWER,M,1088,05-11-1987,false
546,oisin BrenNaN,MUNsTer BaRBELl,M,620,24-04-2003,true
547,mAeVe obRIEN,duBLin BArbelL ClUb,F,891,13-11-1986,false
548,breNdaN lEnehan,caRLoW IRon clUb,M,641,03-07-2003,false
549,CIAN oDONNELl,WatERfORD PoWeRlIFTING,F,994,26-12-1997,false
550,LauRa BArRETt,cOrK StREngtH And cONDItIOninG,M,996,24-12-1996,true
551,DeiRdre ROchE,wAterFoRD pOWERlifTInG,M,1114,09-12-1997,false
552,miCHEal fitzgeRald,SOUtHSIdE streNGTH,F,1132,01-11-1983,false
553,alAN fOLey,ULsTEr streNGtH cLUb,F,1293,29-06-1987,false
554,ROrY cAsey,sOUThsidE STrEngTh,F,1104,31-05-1988,false
555,AiNe HANlEy,WeXfoRD wEIgHT ClUb,M,1074,03-06-1994,false
556,kEElan OsuLlIvaN,COnnAcht pOweRLIftinG,M,816,14-10-1996,false
557,taDhg OsheA,GALWaY iRoN LeAgue,F,1111,06-01-2006,false
558,tomaS MCCARthy,ConNAchT PoWErLIftIng,M,1024,24-04-1996,false
559,cIAN WAlsh,cORk barBELL aSSOciATiOn,F,593,10-02-1981,false
560,CilliAN dUNNe,gALWAY iROn LEAGue,M,580,17-10-1999,false
561,COnor mcgrath,GALway irOn leaguE,F,846,28-06-2003,false
562,ELlEN cAsEy,sOuTHSidE STreNgth,M,969,28-03-1985,false
563,EMma dUfFY,MuNstEr barBell,M,733,21-07-1994,true
564,PatrIcK mcCARthY,CorK BARbElL assoCIaTioN,M,546,08-08-1980,true
565,orLAiTh POWeR,LImEriCk PoWErLiFtInG,F,1069,05-07-1990,false
566,rONAn cOughlAn,cOnnAcHT PoWerLIFtING,M,699,13-10-2002,false
567,maEVe OBrien,ulsteR sTreNGTH CLUB,M,624,11-05-1993,false
568,ORnA lArKIN,LImeRick POwERLiFTiNG,F,571,28-10-1999,false
569,OIsIN DUNnE,DUbliN BArbEll CLUb,M,947,29-10-1981,true
570,OrNA HaYes,carLOw IrOn clUB,F,861,03-12-2005,false
571,mAevE lArKiN,DuBlIN BARBeLL Club,M,1139,14-04-2000,false
572,dEClaN rOCHe,northside PoWeR Gym,F,1222,02-08-2006,false
573,MAEvE GOrmAn,waterFORd PowERLIftInG,F,872,04-08-1991,false
574,AoIFe mcCARTHy,CarlOW IRON cLUb,F,853,11-08-2000,false
575,cIan WArd,leInSTER POwErHoUSE,M,1267,09-03-1982,false
576,ROrY OBrIEN,keRRy sTrEngTH UNIT,F,1208,14-11-2001,false
577,idE hogaN,NOrTHSIde poWeR gym,F,588,25-11-2005,false
578,KEelAN oSuLlivan,GAlway CITY POwer,F,511,20-12-1980,false
579,keVIN lynch,COrk StRength aND COnDITiONiNg,F,542,20-12-1998,false
580,eOgHAn caseY,WexFOrD WEigHt clUB,M,492,29-06-1992,false
581,niAMH LARkIn,CoRK BaRBElL asSoCiatION,F,1243,22-09-2003,true
582,BRenDan oSHEA,nORThSIDE Power GYM,M,836,24-11-1996,false
583,roisIN higgiNs,ULstEr STRenGth cluB,M,1282,30-06-2001,false
584,MARY dunnE,DubliN METRO POwEr,F,499,19-06-1995,true
585,james KeAnE,DuBLin MEtRo pOWeR,F,570,02-01-2005,false
586,Ellen MCgrAtH,coRK BArbELl ASsoCIATIon,F,904,27-11-1994,false
587,cOnor fiNn,gALWaY city PoWEr,F,651,11-09-2000,true
588,MiCHeAl Finn,sOUTHside stRENGTH,M,525,26-04-1991,false
589,dEIRDre mcCaRThy,COrK bARBell aSsoCiatiON,F,578,09-05-1987,false
590,DEirDrE orOuRkE,belfAsT iRON WORKs,F,1009,17-04-1981,false
591,cLoDAgh OSHEA,cork BARbell AsSociAtIon,M,491,30-01-2000,false
592,mary mCCARthy,DUblin bArbELL Club,M,1239,09-10-1987,false
593,CillIaN doyle,mUNSTEr BArbEll,M,545,21-09-1990,false
594,eIMEAr power,WEXFord wEIGHt cLub,M,1323,07-12-2001,false
595,AInE OShEa,BelfaSt iroN WORkS,F,1131,27-06-2004,false
596,orna OrouRKE,dUblin BaRBEll clUB,F,1231,30-06-1989,false
597,Leah oconnor,doNEGal POWeRliFTing,F,533,14-10-2005,false
598,roNAn KeanE,UlstER StREngTH ClUB,F,1256,24-04-2005,false
599,DarRAGh WALSh,kErrY stRENgTH unIT,M,1253,24-01-1993,false
600,AOIFe kAvANAgH,WeXfORD WEIGht Club,F,1321,08-10-1993,false
601,RoNAN keane,NOrTHsiDe poWER GYm,F,1057,21-02-1997,false
602,shaNE oDonnell,BeLfaST iroN woRKS,F,840,19-07-1986,false
603,eDEl BArrEtT,BElFaST IRON wOrkS,F,1279,15-12-1992,false
604,CIAn raFTEr,CARLoW IRoN ClUB,F,620,30-09-1993,false
605,TOmas cASey,cOrk BaRBell AsSOcIaTion,F,1219,05-12-1990,false
606,mARy MOLloy,soUTHsiDE sTRENgTh,M,1379,01-07-2005,false
607,dARrAGH CASey,BElfAst iROn WoRks,M,888,27-10-1985,false
608,IDE FitZgERaLd,WEXFOrD WEIgHT cLuB,M,542,17-05-1999,false
609,saOIrSe FItZgerAld,WEXFoRD weight Club,F,1268,12-01-1994,false
610,grAiNNE FolEY,dUbLIN metrO pOWer,M,1134,03-06-1999,true
611,sineAD DuFFY,WATerfoRd powErLiFTinG,M,944,11-01-2007,false
612,COnoR heAlY,uLsTER sTRENgTh cluB,F,1080,28-04-1988,false
613,MArY kaVaNaGH,LImerick pOweRliFtiNg,F,583,24-12-1997,false
614,lAURA rAfTER,LEINStEr POWeRhOuse,M,1279,11-11-1986,false
615,Aine ODOnNeLL,COrk STRength anD cONDiTIonINg,M,507,16-11-1986,true
616,MAeve mcCaRthy,LeInstER pOWERHoUSE,F,954,14-03-1996,true
617,AOIFe COrcoraN,watErFORD POWeRlIFTiNg,M,857,05-02-1997,false
618,CONoR dOYLe,dubLin citY lIfTINg,F,1082,13-04-1998,false
619,MAry Casey,soUthsIdE StRengTH,F,778,20-08-1984,true
620,COLm WheLAN,coRK barbELL aSSociaTIon,F,673,30-08-1995,false
621,CONor HOgaN,gAlwAy ciTY power,F,516,04-10-1986,false
622,aINe OsHea,GALWaY CiTy POWer,F,1275,27-04-1987,false
623,ainE BArREtT,CarlOW iroN Club,F,1247,31-12-1998,false
624,graInNE KEANe,NORThside poWEr gYm,M,843,05-04-2001,false
625,MarY KEAnE,keRRY STrEngth UNiT,F,1060,11-02-2003,false
626,PAtRick qUiNn,wAteRFoRd PoweRliftINg,F,1313,27-07-1996,false
627,OrNA fItZGeRald,DuBlin BarbeLL CLub,F,1261,28-04-2007,false
628,cIan fINn,duBliN METro POwer,M,1048,06-04-1994,false
629,leAh Byrne,GaLway IRon leaguE,F,1042,01-04-1984,false
630,cIan HAnLEY,UlstER sTRengTH ClUb,M,475,01-04-1985,false
631,mAry rEIllY,CorK strEnGth aND CoNdItIoNIng,M,1069,02-05-1998,false
632,deIrdrE CarroLl,carLow IRON CLuB,F,930,14-11-1996,false
633,dEiRDrE DUNNE,DuBlin mEtRO power,F,1217,12-06-1983,false
634,Sean waRD,wExFOrD WeiGht clUB,F,1035,14-11-1997,true
635,GrAinNe corCoran,WAterFoRd POWErlIFTinG,M,780,12-05-1996,false
636,tomAs PoWER,SOUTHsiDe StrEngtH,M,599,12-03-1991,false
637,ciaN duffy,cONnaChT POWERlIfting,M,1051,11-11-1981,true
638,CIlliAn murrAy,LeINster pOWeRhousE,M,677,31-03-1995,true
639,seAn rafTer,WaTErfOrD pOWERlIFTing,M,1087,01-04-2006,true
640,deiRdRE KAVAnAGh,CoNnacHT powERLIftING,M,999,07-06-1980,false
641,NiamH bYRNe,WAteRfoRD POwErLIFtiNG,F,862,05-10-1980,false
642,paDrAIG CARROll,dubLin BArBeLl cLUb,F,877,29-04-1991,false
643,rOry lyncH,LImERick POwERliftiNG,F,714,28-04-2006,false
644,iDE fINn,dubLIN METrO POWer,M,746,10-09-1996,false
645,LeAH doYlE,CONNAchT pOwERliFtIng,F,1014,03-08-1999,false
646,fiona ObRIeN,LiMEriCK Powerlifting,F,526,03-06-1986,false
647,RoiSiN OCoNnOR,GaLWAy cITY PowER,M,997,06-02-2004,true
648,seAN dUFFy,dUbLIN METrO POwer,F,913,14-06-2000,false
649,keeLAN MoLLoy,leiNsTer pOwErHOuse,F,523,23-04-1985,false
650,MarY mOLLoy,KERRY STRENGtH unIt,F,1266,07-07-1993,false
651,sINeAd FitzGeralD,belfAST IrON works,M,758,26-09-1987,false
652,KeELan mUrrAY,keRRy STREnGTH UnIT,F,1360,08-05-2000,false
653,DEirDRe dUNNe,CARlOw iRoN cluB,F,645,07-08-2001,false
654,oRLaIth DOyLE,dOnegAl pOwerlIFtING,F,1207,14-03-2007,false
655,RORy FiTzgeraLD,WATErFORD PowERliftinG,F,831,20-03-1983,false
656,EImeAr REilLY,UlsTEr sTREngth ClUb,F,1003,03-03-1995,true
657,BRENDAn ocOnnoR,DubLIn mEtRo poWeR,M,799,06-08-1993,false
658,eoghAN mUrPhY,WATErFORd pOWERlifTiNG,M,1230,03-02-1995,false
659,AinE doyLe,beLFAst iRon WORks,M,1157,15-11-2002,false
660,RorY HOGan,BeLFAst IRON WorkS,M,1287,18-08-1995,true
661,KEvIN KAVanAGH,nOrTHSide pOweR Gym,M,938,25-01-1981,false
662,sIneAD hAyES,dUbLIn cIty liFtINg,F,861,30-08-2007,true
663,NiaMh mCgRAth,COrk stReNGth and cONDItIoniNg,F,793,01-08-1981,false
664,NiamH dUnne,CARLow iRon CLuB,F,1058,11-03-1993,true
665,RORY pOwer,DOnEGal powerliftIng,F,668,07-04-1993,false
666,jAMES oSULLiVAn,dUbliN BARbEll clUB,F,935,02-09-1998,true
667,oISIn pOweR,cORK BarbElL AsSOCIation,F,625,02-11-1986,false
668,paDraIG kaVANAgH,gALWAY cITy PoWEr,M,1236,25-04-1991,true
669,SineAD MOlLoy,coRK barbeLL ASsoCIatION,M,1040,22-05-1987,false
670,RoiSiN keLLy,wATErfORD PoWErLIFtinG,F,667,31-10-1994,true
671,rOrY RyAN,lImERIcK PowErLifting,M,632,06-11-1985,true
672,EMMa ROCHe,WexFoRD WeigHt Club,M,623,06-10-1998,false
673,sHanE whelan,donEGal POWERlIfTInG,M,1388,27-06-2003,true
674,nIamh dUNne,leiNSter POWeRhoUse,F,994,18-05-1999,false
675,ciAN ocoNNOr,mUnSTeR barBeLL,F,1317,08-02-2004,true
676,ElLEN oSUlLivaN,cARlOw iROn clUB,M,922,07-08-1984,false
677,DeirdrE FITZGERAlD,connacHt pOWerLiFtinG,M,629,25-11-2000,false
678,tOMaS RochE,ULSTeR streNgth cluB,F,960,04-09-1991,false
679,COLM ObRIEn,dUbliN ciTy liFTInG,F,1203,07-01-1984,false
680,padrAig gallAGHER,uLsTER StRenGth clUB,M,477,26-09-2002,false
681,mArY oconNOr,DubLIn baRbELL cLub,M,803,07-06-1999,false
682,DEIrdRe DOYlE,caRlOw iroN CLUb,M,1039,27-03-2003,false
683,aINe nolAn,LiMERICK pOWERLiFTING,F,661,19-05-2002,false
684,aIne murPhY,COnnacHt POweRLIfTIng,F,506,31-07-2001,true
685,tOMas NoLAN,lImeRiCK poWErliftInG,F,798,20-09-1997,false
686,fIOnA HAYES,BELfaST IRon wOrkS,M,1053,04-06-2006,false
687,siNeaD QuiNn,dubLin baRbell clUB,F,629,22-07-1990,false
688,KEVIN RYan,uLStER STreNgth cLub,F,630,01-08-1998,false
689,pADraIG wAlSH,coRk streNGth AND cOnDitIoNING,F,1069,10-04-1985,false
